ID,Wave,Species,ExPot,log(gf),EW,f_EW,logX
SMSS~J175738.37-454823.5,4939.687,26.0,0.86,-3.252,96.9,,5.14
SMSS~J175738.37-454823.5,4946.388,26.0,3.37,-1.17,32.9,,5.1
SMSS~J175738.37-454823.5,4966.089,26.0,3.33,-0.871,49.1,,5.04
SMSS~J175738.37-454823.5,4981.73,22.0,0.84,0.56,86.1,,2.54
SMSS~J175738.37-454823.5,4991.07,22.0,0.84,0.436,76.9,,2.5
SMSS~J175738.37-454823.5,4994.13,26.0,0.92,-2.969,106.2,,5.09
SMSS~J175738.37-454823.5,4999.5,22.0,0.83,0.306,73.5,,2.55
SMSS~J175738.37-454823.5,5001.87,26.0,3.88,0.05,49.1,,4.79
SMSS~J175738.37-454823.5,5007.206,22.0,0.82,0.168,86.0,,2.9
SMSS~J175738.37-454823.5,5014.942,26.0,3.94,-0.3,29.7,,4.86
SMSS~J175738.37-454823.5,5018.45,26.1,2.89,-1.22,123.8,,4.99
SMSS~J175738.37-454823.5,5020.024,22.0,0.84,-0.358,39.9,,2.7
SMSS~J175738.37-454823.5,5024.843,22.0,0.82,-0.546,40.0,,2.86
SMSS~J175738.37-454823.5,5031.01,21.1,1.36,-0.4,69.4,,0.89
SMSS~J175738.37-454823.5,5036.463,22.0,1.44,0.186,32.5,,2.76
SMSS~J175738.37-454823.5,5041.072,26.0,0.96,-3.09,110.1,,5.33
SMSS~J175738.37-454823.5,5044.212,26.0,2.85,-2.017,28.2,,5.21
SMSS~J175738.37-454823.5,5049.82,26.0,2.28,-1.355,107.7,,5.25
SMSS~J175738.37-454823.5,5064.65,22.0,0.05,-0.935,70.3,,2.76
SMSS~J175738.37-454823.5,5068.766,26.0,2.94,-1.041,76.4,,5.17
SMSS~J175738.37-454823.5,5079.224,26.0,2.2,-2.105,62.5,,5.08
SMSS~J175738.37-454823.5,5125.117,26.0,4.22,-0.14,26.5,,4.96
SMSS~J175738.37-454823.5,5127.36,26.0,0.92,-3.249,101.5,,5.27
SMSS~J175738.37-454823.5,5129.156,22.1,1.89,-1.24,74.7,,2.86
SMSS~J175738.37-454823.5,5131.468,26.0,2.22,-2.515,42.3,,5.19
SMSS~J175738.37-454823.5,5133.689,26.0,4.18,0.14,50.8,,5.09
SMSS~J175738.37-454823.5,5142.929,26.0,0.96,-3.08,106.5,,5.23
SMSS~J175738.37-454823.5,5150.839,26.0,0.99,-3.037,109.0,,5.27
SMSS~J175738.37-454823.5,5151.911,26.0,1.01,-3.321,93.8,,5.31
SMSS~J175738.37-454823.5,5162.273,26.0,4.18,0.02,45.0,,5.1
SMSS~J175738.37-454823.5,5171.596,26.0,1.49,-1.721,135.9,,5.1
SMSS~J175738.37-454823.5,5172.684,12.0,2.71,-0.45,253.7,,5.44
SMSS~J175738.37-454823.5,5173.74,22.0,0.0,-1.062,67.4,,2.76
SMSS~J175738.37-454823.5,5183.604,12.0,2.72,-0.239,321.1,,5.57
SMSS~J175738.37-454823.5,5185.902,22.1,1.89,-1.49,58.2,,2.84
SMSS~J175738.37-454823.5,5188.687,22.1,1.58,-1.05,120.5,,3.1
SMSS~J175738.37-454823.5,5191.455,26.0,3.04,-0.551,93.4,,5.1
SMSS~J175738.37-454823.5,5192.344,26.0,3.0,-0.421,100.6,,5.05
SMSS~J175738.37-454823.5,5192.97,22.0,0.02,-0.95,81.5,,2.89
SMSS~J175738.37-454823.5,5194.942,26.0,1.56,-2.021,123.3,,5.26
SMSS~J175738.37-454823.5,5197.58,26.1,3.23,-2.22,56.7,,5.13
SMSS~J175738.37-454823.5,5202.336,26.0,2.18,-1.871,83.1,,5.16
SMSS~J175738.37-454823.5,5206.04,24.0,0.94,0.02,119.2,,2.99
SMSS~J175738.37-454823.5,5210.39,22.0,0.05,-0.828,83.0,,2.84
SMSS~J175738.37-454823.5,5216.274,26.0,1.61,-2.082,103.7,,5.02
SMSS~J175738.37-454823.5,5217.39,26.0,3.21,-1.162,46.7,,5.12
SMSS~J175738.37-454823.5,5226.538,22.1,1.57,-1.26,98.8,,2.88
SMSS~J175738.37-454823.5,5232.94,26.0,2.94,-0.057,120.3,,4.98
SMSS~J175738.37-454823.5,5234.63,26.1,3.22,-2.18,57.7,,5.09
SMSS~J175738.37-454823.5,5239.811,21.1,1.46,-0.77,33.0,,0.78
SMSS~J175738.37-454823.5,5247.564,24.0,0.96,-1.64,27.1,,3.07
SMSS~J175738.37-454823.5,5250.646,26.0,2.2,-2.18,63.0,,5.15
SMSS~J175738.37-454823.5,5254.956,26.0,0.11,-4.764,77.5,,5.3
SMSS~J175738.37-454823.5,5263.305,26.0,3.27,-0.879,47.3,,4.92
SMSS~J175738.37-454823.5,5266.555,26.0,3.0,-0.385,97.0,,4.95
SMSS~J175738.37-454823.5,5276.0,26.1,3.2,-2.01,60.1,,4.93
SMSS~J175738.37-454823.5,5281.79,26.0,3.04,-0.833,67.0,,4.91
SMSS~J175738.37-454823.5,5283.621,26.0,3.24,-0.524,79.8,,5.06
SMSS~J175738.37-454823.5,5284.08,26.1,2.89,-3.19,28.9,,5.17
SMSS~J175738.37-454823.5,5302.3,26.0,3.28,-0.72,60.2,,4.98
SMSS~J175738.37-454823.5,5307.361,26.0,1.61,-2.912,59.8,,5.09
SMSS~J175738.37-454823.5,5322.04,26.0,2.28,-2.802,16.9,,5.0
SMSS~J175738.37-454823.5,5324.179,26.0,3.21,-0.103,96.0,,4.9
SMSS~J175738.37-454823.5,5325.55,26.1,3.22,-3.16,11.5,,5.04
SMSS~J175738.37-454823.5,5332.9,26.0,1.55,-2.776,68.2,,5.01
SMSS~J175738.37-454823.5,5336.786,22.1,1.58,-1.59,78.3,,2.85
SMSS~J175738.37-454823.5,5339.93,26.0,3.27,-0.72,59.8,,4.96
SMSS~J175738.37-454823.5,5345.8,24.0,1.0,-0.95,60.4,,2.99
SMSS~J175738.37-454823.5,5364.871,26.0,4.45,0.228,35.1,,5.03
SMSS~J175738.37-454823.5,5367.467,26.0,4.42,0.443,46.4,,4.99
SMSS~J175738.37-454823.5,5369.962,26.0,4.37,0.536,48.1,,4.86
SMSS~J175738.37-454823.5,5381.021,22.1,1.57,-1.92,61.2,,2.9
SMSS~J175738.37-454823.5,5389.479,26.0,4.42,-0.41,14.0,,5.12
SMSS~J175738.37-454823.5,5393.168,26.0,3.24,-0.91,52.6,,4.99
SMSS~J175738.37-454823.5,5409.77,24.0,1.03,-0.67,81.2,,3.08
SMSS~J175738.37-454823.5,5415.199,26.0,4.39,0.643,50.6,,4.82
SMSS~J175738.37-454823.5,5418.768,22.1,1.58,-2.0,47.9,,2.79
SMSS~J175738.37-454823.5,5424.068,26.0,4.32,0.52,65.9,,5.12
SMSS~J175738.37-454823.5,5476.9,28.0,1.83,-0.89,108.1,,3.88
SMSS~J175738.37-454823.5,5506.779,26.0,0.99,-2.789,120.4,,5.16
SMSS~J175738.37-454823.5,5526.785,21.1,1.77,0.02,59.6,,0.79
SMSS~J175738.37-454823.5,5528.405,12.0,4.34,-0.498,101.2,,5.63
SMSS~J175738.37-454823.5,5569.618,26.0,3.42,-0.54,61.2,,4.97
SMSS~J175738.37-454823.5,5572.842,26.0,3.4,-0.275,78.0,,4.96
SMSS~J175738.37-454823.5,5576.088,26.0,3.43,-1.0,40.6,,5.11
SMSS~J175738.37-454823.5,5581.971,20.0,2.52,-0.555,21.4,,4.06
SMSS~J175738.37-454823.5,5586.756,26.0,3.37,-0.144,89.7,,4.99
SMSS~J175738.37-454823.5,5588.76,20.0,2.52,0.21,71.1,,4.19
SMSS~J175738.37-454823.5,5590.12,20.0,2.52,-0.571,26.0,,4.18
SMSS~J175738.37-454823.5,5594.468,20.0,2.52,0.097,66.5,,4.22
SMSS~J175738.37-454823.5,5598.487,20.0,2.52,-0.087,56.5,,4.25
SMSS~J175738.37-454823.5,5601.285,20.0,2.53,-0.523,28.1,,4.18
SMSS~J175738.37-454823.5,5615.644,26.0,3.33,0.05,99.0,,4.91
SMSS~J175738.37-454823.5,5624.542,26.0,3.42,-0.755,45.1,,4.93
SMSS~J175738.37-454823.5,5641.0,21.1,1.5,-1.13,24.7,,1.0
SMSS~J175738.37-454823.5,5657.907,21.1,1.51,-0.6,48.7,,0.91
SMSS~J175738.37-454823.5,5658.816,26.0,3.4,-0.793,48.2,,4.98
SMSS~J175738.37-454823.5,5684.214,21.1,1.51,-1.07,22.0,,0.88
SMSS~J175738.37-454823.5,5701.544,26.0,2.56,-2.143,32.8,,5.03
SMSS~J175738.37-454823.5,5857.45,20.0,2.93,0.23,50.7,,4.32
SMSS~J175738.37-454823.5,5889.95,11.0,0.0,0.108,223.8,,4.08
SMSS~J175738.37-454823.5,5895.924,11.0,0.0,-0.194,189.5,,4.02
SMSS~J175738.37-454823.5,6065.481,26.0,2.61,-1.41,69.6,,4.93
SMSS~J175738.37-454823.5,6102.72,20.0,1.88,-0.79,66.9,,4.29
SMSS~J175738.37-454823.5,6108.121,28.0,1.68,-2.45,23.7,,3.75
SMSS~J175738.37-454823.5,6122.22,20.0,1.89,-0.315,92.6,,4.24
SMSS~J175738.37-454823.5,6136.615,26.0,2.45,-1.41,98.0,,5.19
SMSS~J175738.37-454823.5,6137.691,26.0,2.59,-1.346,81.4,,5.03
SMSS~J175738.37-454823.5,6162.17,20.0,1.9,-0.089,113.5,,4.36
SMSS~J175738.37-454823.5,6169.559,20.0,2.53,-0.478,31.2,,4.19
SMSS~J175738.37-454823.5,6191.558,26.0,2.43,-1.416,100.7,,5.22
SMSS~J175738.37-454823.5,6213.429,26.0,2.22,-2.481,46.9,,5.15
SMSS~J175738.37-454823.5,6230.723,26.0,2.56,-1.276,104.3,,5.3
SMSS~J175738.37-454823.5,6246.318,26.0,3.6,-0.877,40.4,,5.16
SMSS~J175738.37-454823.5,6247.545,26.1,3.89,-2.51,12.1,,5.19
SMSS~J175738.37-454823.5,6252.555,26.0,2.4,-1.687,86.7,,5.21
SMSS~J175738.37-454823.5,6254.257,26.0,2.28,-2.443,48.3,,5.21
SMSS~J175738.37-454823.5,6301.499,26.0,3.65,-0.718,34.9,,4.96
SMSS~J175738.37-454823.5,6336.835,26.0,3.69,-1.05,25.0,,5.14
SMSS~J175738.37-454823.5,6393.601,26.0,2.43,-1.576,88.7,,5.16
SMSS~J175738.37-454823.5,6411.649,26.0,3.65,-0.595,44.6,,4.99
SMSS~J175738.37-454823.5,6421.35,26.0,2.28,-2.014,79.5,,5.25
SMSS~J175738.37-454823.5,6430.846,26.0,2.18,-1.946,88.5,,5.2
SMSS~J175738.37-454823.5,6439.07,20.0,2.52,0.47,90.1,,4.18
SMSS~J175738.37-454823.5,6449.81,20.0,2.52,-0.502,30.8,,4.17
SMSS~J175738.37-454823.5,6456.383,26.1,3.9,-2.08,21.0,,5.06
SMSS~J175738.37-454823.5,6494.98,26.0,2.4,-1.239,117.9,,5.26
SMSS~J175738.37-454823.5,6496.896,56.1,0.6,-0.369,143.2,,0.21
SMSS~J175738.37-454823.5,6499.649,20.0,2.52,-0.818,18.5,,4.21
SMSS~J175738.37-454823.5,6592.912,26.0,2.73,-1.473,70.2,,5.11
SMSS~J175738.37-454823.5,6593.868,26.0,2.44,-2.366,43.7,,5.24
SMSS~J175738.37-454823.5,6604.578,21.1,1.36,-1.31,21.1,,0.86
SMSS~J175738.37-454823.5,6609.109,26.0,2.56,-2.661,18.1,,5.16
SMSS~J175738.37-454823.5,6643.64,28.0,1.68,-2.3,40.1,,3.88
SMSS~J175738.37-454823.5,6663.44,26.0,2.42,-2.479,41.6,,5.29
SMSS~J175738.37-454823.5,6677.986,26.0,2.69,-1.418,82.4,,5.2
SMSS~J175738.37-454823.5,6717.685,20.0,2.71,-0.524,29.1,,4.38
SMSS~J175738.37-454823.5,6750.152,26.0,2.42,-2.584,26.3,,5.1
SMSS~J175738.37-454823.5,6767.77,28.0,1.83,-2.17,38.5,,3.91
SMSS~J183246.49-343434.2,3807.14,28.0,0.42,-1.22,126.6,,3.18
SMSS~J183246.49-343434.2,3813.394,22.1,0.61,-2.02,81.2,,2.14
SMSS~J183246.49-343434.2,3829.355,12.0,2.71,-0.208,182.6,,5.09
SMSS~J183246.49-343434.2,3832.304,12.0,2.71,0.27,227.1,,4.99
SMSS~J183246.49-343434.2,3838.292,12.0,2.72,0.49,254.6,,4.95
SMSS~J183246.49-343434.2,3842.047,27.0,0.92,-0.77,42.4,,1.73
SMSS~J183246.49-343434.2,3845.468,27.0,0.92,0.01,93.4,,1.95
SMSS~J183246.49-343434.2,3858.301,28.0,0.42,-0.951,142.4,,3.2
SMSS~J183246.49-343434.2,3881.869,27.0,0.58,-1.13,63.5,,2.04
SMSS~J183246.49-343434.2,3882.291,22.1,1.12,-1.71,65.1,,2.15
SMSS~J183246.49-343434.2,3905.523,14.0,1.91,-1.092,223.5,,5.22
SMSS~J183246.49-343434.2,3944.006,13.0,0.0,-0.62,,s,2.55
SMSS~J183246.49-343434.2,3961.52,13.0,0.01,-0.34,138.0,,2.89
SMSS~J183246.49-343434.2,3989.76,22.0,0.02,-0.062,76.2,,2.06
SMSS~J183246.49-343434.2,3998.64,22.0,0.05,0.01,76.0,,2.02
SMSS~J183246.49-343434.2,4001.661,26.0,2.18,-1.9,31.8,,4.37
SMSS~J183246.49-343434.2,4008.928,22.0,0.02,-1.016,25.0,,2.08
SMSS~J183246.49-343434.2,4020.898,27.0,0.43,-2.07,27.1,,2.11
SMSS~J183246.49-343434.2,4021.866,26.0,2.76,-0.73,60.1,,4.43
SMSS~J183246.49-343434.2,4025.12,22.1,0.61,-1.98,83.2,,2.08
SMSS~J183246.49-343434.2,4028.338,22.1,1.89,-0.96,53.1,,2.14
SMSS~J183246.49-343434.2,4030.753,25.0,0.0,-0.497,,s,2.04
SMSS~J183246.49-343434.2,4033.062,25.0,0.0,-0.647,,s,1.74
SMSS~J183246.49-343434.2,4034.483,25.0,0.0,-0.843,,s,1.64
SMSS~J183246.49-343434.2,4041.357,25.0,2.113,0.281,,s,1.68
SMSS~J183246.49-343434.2,4044.609,26.0,2.83,-1.22,36.3,,4.57
SMSS~J183246.49-343434.2,4053.829,22.1,1.89,-1.21,44.3,,2.23
SMSS~J183246.49-343434.2,4057.505,12.0,4.35,-0.89,37.5,,5.09
SMSS~J183246.49-343434.2,4062.441,26.0,2.85,-0.86,41.8,,4.34
SMSS~J183246.49-343434.2,4067.271,26.0,2.56,-1.419,38.0,,4.48
SMSS~J183246.49-343434.2,4076.629,26.0,3.21,-0.37,43.7,,4.33
SMSS~J183246.49-343434.2,4077.714,38.1,0.0,0.167,,s,-0.34
SMSS~J183246.49-343434.2,4095.97,26.0,2.59,-1.48,35.9,,4.53
SMSS~J183246.49-343434.2,4102.936,14.0,1.91,-3.14,102.4,,5.38
SMSS~J183246.49-343434.2,4109.802,26.0,2.85,-0.94,47.1,,4.51
SMSS~J183246.49-343434.2,4110.532,27.0,1.05,-1.08,34.9,,2.05
SMSS~J183246.49-343434.2,4114.445,26.0,2.83,-1.303,31.8,,4.57
SMSS~J183246.49-343434.2,4118.767,27.0,1.05,-0.49,61.6,,1.92
SMSS~J183246.49-343434.2,4120.207,26.0,2.99,-1.27,17.4,,4.39
SMSS~J183246.49-343434.2,4121.318,27.0,0.92,-0.32,85.9,,2.03
SMSS~J183246.49-343434.2,4121.802,26.0,2.83,-1.45,23.0,,4.52
SMSS~J183246.49-343434.2,4129.72,63.1,0.0,0.22,,s,-2.29
SMSS~J183246.49-343434.2,4132.899,26.0,2.85,-1.01,44.4,,4.53
SMSS~J183246.49-343434.2,4134.678,26.0,2.83,-0.649,53.1,,4.3
SMSS~J183246.49-343434.2,4139.927,26.0,0.99,-3.629,28.2,,4.54
SMSS~J183246.49-343434.2,4143.414,26.0,3.05,-0.2,64.8,,4.33
SMSS~J183246.49-343434.2,4147.669,26.0,1.48,-2.071,76.4,,4.45
SMSS~J183246.49-343434.2,4152.169,26.0,0.96,-3.232,58.6,,4.64
SMSS~J183246.49-343434.2,4153.899,26.0,3.4,-0.32,33.2,,4.31
SMSS~J183246.49-343434.2,4154.805,26.0,3.37,-0.4,31.7,,4.32
SMSS~J183246.49-343434.2,4156.799,26.0,2.83,-0.808,47.4,,4.36
SMSS~J183246.49-343434.2,4157.78,26.0,3.42,-0.403,39.5,,4.53
SMSS~J183246.49-343434.2,4161.527,22.1,1.08,-2.16,57.1,,2.38
SMSS~J183246.49-343434.2,4163.634,22.1,2.59,-0.4,48.9,,2.35
SMSS~J183246.49-343434.2,4167.271,12.0,4.35,-0.71,45.3,,5.04
SMSS~J183246.49-343434.2,4174.913,26.0,0.91,-2.938,68.0,,4.44
SMSS~J183246.49-343434.2,4175.636,26.0,2.85,-0.827,43.4,,4.33
SMSS~J183246.49-343434.2,4178.86,26.1,2.58,-2.51,53.3,,4.45
SMSS~J183246.49-343434.2,4181.755,26.0,2.83,-0.371,67.8,,4.27
SMSS~J183246.49-343434.2,4184.309,22.1,1.08,-2.51,37.1,,2.39
SMSS~J183246.49-343434.2,4184.892,26.0,2.83,-0.869,43.4,,4.35
SMSS~J183246.49-343434.2,4187.039,26.0,2.45,-0.514,90.0,,4.37
SMSS~J183246.49-343434.2,4191.43,26.0,2.47,-0.666,80.8,,4.37
SMSS~J183246.49-343434.2,4195.329,26.0,3.33,-0.492,29.1,,4.31
SMSS~J183246.49-343434.2,4196.208,26.0,3.4,-0.7,23.6,,4.48
SMSS~J183246.49-343434.2,4199.095,26.0,3.05,0.156,79.6,,4.24
SMSS~J183246.49-343434.2,4215.524,38.1,0.0,-0.17,,s,-0.38
SMSS~J183246.49-343434.2,4216.184,26.0,0.0,-3.357,116.5,,4.63
SMSS~J183246.49-343434.2,4222.213,26.0,2.45,-0.914,68.6,,4.35
SMSS~J183246.49-343434.2,4226.73,20.0,0.0,0.244,217.8,,3.55
SMSS~J183246.49-343434.2,4233.17,26.1,2.58,-1.97,76.6,,4.31
SMSS~J183246.49-343434.2,4233.603,26.0,2.48,-0.579,77.6,,4.22
SMSS~J183246.49-343434.2,4238.81,26.0,3.4,-0.233,44.4,,4.42
SMSS~J183246.49-343434.2,4246.82,21.1,0.315,0.241,,s,-0.05
SMSS~J183246.49-343434.2,4247.426,26.0,3.37,-0.24,50.9,,4.5
SMSS~J183246.49-343434.2,4250.119,26.0,2.47,-0.38,93.0,,4.31
SMSS~J183246.49-343434.2,4282.403,26.0,2.18,-0.779,93.4,,4.34
SMSS~J183246.49-343434.2,4283.01,20.0,1.89,-0.224,54.7,,3.64
SMSS~J183246.49-343434.2,4289.72,24.0,0.0,-0.37,112.8,,2.21
SMSS~J183246.49-343434.2,4290.219,22.1,1.16,-0.93,115.0,,2.28
SMSS~J183246.49-343434.2,4314.083,21.1,0.618,0.013,,s,-0.08
SMSS~J183246.49-343434.2,4318.65,20.0,1.89,-0.21,59.2,,3.7
SMSS~J183246.49-343434.2,4324.998,21.1,0.595,-0.22,,s,-0.12
SMSS~J183246.49-343434.2,4330.723,22.1,1.18,-2.06,44.4,,2.18
SMSS~J183246.49-343434.2,4337.046,26.0,1.56,-1.695,91.1,,4.42
SMSS~J183246.49-343434.2,4337.914,22.1,1.08,-0.96,114.2,,2.18
SMSS~J183246.49-343434.2,4352.735,26.0,2.22,-1.29,72.9,,4.49
SMSS~J183246.49-343434.2,4394.059,22.1,1.22,-1.78,57.2,,2.14
SMSS~J183246.49-343434.2,4395.031,22.1,1.08,-0.54,132.1,,2.08
SMSS~J183246.49-343434.2,4395.839,22.1,1.24,-1.93,51.1,,2.22
SMSS~J183246.49-343434.2,4399.765,22.1,1.24,-1.19,87.2,,2.07
SMSS~J183246.49-343434.2,4400.389,21.1,0.605,-0.537,,s,-0.06
SMSS~J183246.49-343434.2,4415.544,21.1,0.595,-0.668,,s,0.01
SMSS~J183246.49-343434.2,4416.817,26.1,2.78,-2.6,41.1,,4.55
SMSS~J183246.49-343434.2,4417.714,22.1,1.17,-1.19,98.0,,2.18
SMSS~J183246.49-343434.2,4418.331,22.1,1.24,-1.97,54.6,,2.31
SMSS~J183246.49-343434.2,4425.44,20.0,1.88,-0.358,50.4,,3.68
SMSS~J183246.49-343434.2,4430.614,26.0,2.22,-1.659,53.3,,4.52
SMSS~J183246.49-343434.2,4435.69,20.0,1.89,-0.519,46.0,,3.78
SMSS~J183246.49-343434.2,4441.731,22.1,1.18,-2.41,40.2,,2.44
SMSS~J183246.49-343434.2,4442.339,26.0,2.2,-1.228,78.3,,4.49
SMSS~J183246.49-343434.2,4443.194,26.0,2.86,-1.043,39.0,,4.46
SMSS~J183246.49-343434.2,4443.801,22.1,1.08,-0.72,121.9,,2.05
SMSS~J183246.49-343434.2,4444.554,22.1,1.12,-2.24,52.8,,2.4
SMSS~J183246.49-343434.2,4447.717,26.0,2.22,-1.339,63.8,,4.37
SMSS~J183246.49-343434.2,4450.482,22.1,1.08,-1.52,85.9,,2.17
SMSS~J183246.49-343434.2,4454.78,20.0,1.9,0.26,75.5,,3.5
SMSS~J183246.49-343434.2,4455.89,20.0,1.9,-0.53,42.1,,3.74
SMSS~J183246.49-343434.2,4461.653,26.0,0.09,-3.194,129.0,,4.72
SMSS~J183246.49-343434.2,4464.448,22.1,1.16,-1.81,65.8,,2.22
SMSS~J183246.49-343434.2,4468.517,22.1,1.13,-0.6,122.7,,2.0
SMSS~J183246.49-343434.2,4470.853,22.1,1.17,-2.02,48.1,,2.17
SMSS~J183246.49-343434.2,4489.185,26.1,2.83,-2.97,21.7,,4.58
SMSS~J183246.49-343434.2,4489.739,26.0,0.12,-3.899,88.3,,4.68
SMSS~J183246.49-343434.2,4491.41,26.1,2.86,-2.71,25.0,,4.44
SMSS~J183246.49-343434.2,4494.563,26.0,2.2,-1.143,81.1,,4.44
SMSS~J183246.49-343434.2,4501.27,22.1,1.12,-0.77,124.0,,2.17
SMSS~J183246.49-343434.2,4508.283,26.1,2.86,-2.58,43.2,,4.66
SMSS~J183246.49-343434.2,4512.73,22.0,0.84,-0.424,10.0,,2.0
SMSS~J183246.49-343434.2,4515.34,26.1,2.84,-2.6,36.7,,4.54
SMSS~J183246.49-343434.2,4518.02,22.0,0.83,-0.269,13.9,,2.0
SMSS~J183246.49-343434.2,4520.224,26.1,2.81,-2.6,36.9,,4.5
SMSS~J183246.49-343434.2,4528.614,26.0,2.18,-0.822,101.6,,4.48
SMSS~J183246.49-343434.2,4531.148,26.0,1.48,-2.101,85.5,,4.56
SMSS~J183246.49-343434.2,4533.249,22.0,0.85,0.532,59.7,,2.14
SMSS~J183246.49-343434.2,4533.96,22.1,1.24,-0.53,132.3,,2.23
SMSS~J183246.49-343434.2,4534.78,22.0,0.84,0.336,41.3,,2.02
SMSS~J183246.49-343434.2,4535.567,22.0,0.83,0.12,37.9,,2.17
SMSS~J183246.49-343434.2,4554.033,56.1,0.0,0.163,,s,-1.2
SMSS~J183246.49-343434.2,4555.89,26.1,2.83,-2.4,45.4,,4.48
SMSS~J183246.49-343434.2,4563.77,22.1,1.22,-0.96,112.6,,2.24
SMSS~J183246.49-343434.2,4571.096,12.0,0.0,-5.688,91.0,,5.3
SMSS~J183246.49-343434.2,4571.971,22.1,1.57,-0.32,110.2,,2.0
SMSS~J183246.49-343434.2,4589.915,22.1,1.24,-1.79,75.3,,2.43
SMSS~J183246.49-343434.2,4592.651,26.0,1.56,-2.462,65.0,,4.66
SMSS~J183246.49-343434.2,4600.752,24.0,1.0,-1.26,11.8,,2.31
SMSS~J183246.49-343434.2,4602.941,26.0,1.49,-2.208,78.9,,4.55
SMSS~J183246.49-343434.2,4616.137,24.0,0.98,-1.19,21.4,,2.52
SMSS~J183246.49-343434.2,4630.12,26.0,2.28,-2.587,14.3,,4.71
SMSS~J183246.49-343434.2,4632.912,26.0,1.61,-2.913,32.2,,4.64
SMSS~J183246.49-343434.2,4646.15,24.0,1.03,-0.74,27.9,,2.28
SMSS~J183246.49-343434.2,4647.434,26.0,2.95,-1.351,20.1,,4.47
SMSS~J183246.49-343434.2,4648.659,28.0,3.42,-0.16,9.7,,3.2
SMSS~J183246.49-343434.2,4652.158,24.0,1.0,-1.03,22.9,,2.42
SMSS~J183246.49-343434.2,4656.47,22.0,0.0,-1.289,25.4,,2.29
SMSS~J183246.49-343434.2,4657.2,22.1,1.24,-2.24,37.7,,2.29
SMSS~J183246.49-343434.2,4678.846,26.0,3.6,-0.83,17.4,,4.67
SMSS~J183246.49-343434.2,4681.91,22.0,0.05,-1.015,29.0,,2.15
SMSS~J183246.49-343434.2,4691.411,26.0,2.99,-1.52,22.0,,4.74
SMSS~J183246.49-343434.2,4702.99,12.0,4.33,-0.38,68.3,,5.02
SMSS~J183246.49-343434.2,4707.274,26.0,3.24,-1.08,15.8,,4.43
SMSS~J183246.49-343434.2,4708.662,22.1,1.24,-2.34,33.4,,2.31
SMSS~J183246.49-343434.2,4714.421,28.0,3.38,0.23,25.5,,3.26
SMSS~J183246.49-343434.2,4733.591,26.0,1.49,-2.988,35.4,,4.62
SMSS~J183246.49-343434.2,4754.048,25.0,2.28,-0.08,,s,1.85
SMSS~J183246.49-343434.2,4779.979,22.1,2.05,-1.37,36.6,,2.4
SMSS~J183246.49-343434.2,4783.432,25.0,2.296,0.044,,s,1.95
SMSS~J183246.49-343434.2,4798.532,22.1,1.08,-2.68,37.2,,2.51
SMSS~J183246.49-343434.2,4805.089,22.1,2.06,-1.1,46.7,,2.31
SMSS~J183246.49-343434.2,4823.524,25.0,2.317,0.136,,s,1.75
SMSS~J183246.49-343434.2,4859.741,26.0,2.88,-0.76,56.9,,4.46
SMSS~J183246.49-343434.2,4871.318,26.0,2.87,-0.362,72.7,,4.29
SMSS~J183246.49-343434.2,4890.755,26.0,2.88,-0.394,68.3,,4.26
SMSS~J183246.49-343434.2,4891.492,26.0,2.85,-0.111,93.5,,4.38
SMSS~J183246.49-343434.2,4903.31,26.0,2.88,-0.926,43.1,,4.41
SMSS~J183246.49-343434.2,4918.994,26.0,2.85,-0.342,71.2,,4.22
SMSS~J183246.49-343434.2,4920.503,26.0,2.83,0.068,103.7,,4.36
SMSS~J183246.49-343434.2,4923.93,26.1,2.89,-1.32,99.8,,4.35
SMSS~J183246.49-343434.2,4924.77,26.0,2.28,-2.114,21.7,,4.43
SMSS~J183246.49-343434.2,4934.086,56.1,0.0,-0.16,,s,-1.03
SMSS~J183246.49-343434.2,4938.814,26.0,2.88,-1.077,38.8,,4.48
SMSS~J183246.49-343434.2,4939.687,26.0,0.86,-3.252,68.1,,4.57
SMSS~J183246.49-343434.2,4946.388,26.0,3.37,-1.17,14.3,,4.62
SMSS~J183246.49-343434.2,4966.089,26.0,3.33,-0.871,23.1,,4.51
SMSS~J183246.49-343434.2,4981.73,22.0,0.84,0.56,63.3,,2.1
SMSS~J183246.49-343434.2,4991.07,22.0,0.84,0.436,67.2,,2.27
SMSS~J183246.49-343434.2,4994.13,26.0,0.92,-2.969,90.7,,4.72
SMSS~J183246.49-343434.2,4999.5,22.0,0.83,0.306,38.4,,1.95
SMSS~J183246.49-343434.2,5007.206,22.0,0.82,0.168,54.8,,2.33
SMSS~J183246.49-343434.2,5012.068,26.0,0.86,-2.642,105.6,,4.56
SMSS~J183246.49-343434.2,5014.187,22.0,0.0,-1.22,38.3,,2.43
SMSS~J183246.49-343434.2,5014.276,22.0,0.81,0.11,39.4,,2.14
SMSS~J183246.49-343434.2,5018.45,26.1,2.89,-1.22,104.5,,4.3
SMSS~J183246.49-343434.2,5020.024,22.0,0.84,-0.358,20.3,,2.27
SMSS~J183246.49-343434.2,5031.01,21.1,1.36,-0.4,28.3,,0.01
SMSS~J183246.49-343434.2,5039.96,22.0,0.02,-1.13,32.7,,2.27
SMSS~J183246.49-343434.2,5049.82,26.0,2.28,-1.355,59.9,,4.33
