Name,lambda,Species,chi,loggf,EW
BL171,5417.04,Fe I,4.42,-1.42,43.0
BL171,5434.53,Fe I,1.01,-2.12,
BL171,5436.30,Fe I,4.39,-1.35,
BL171,5464.29,Fe I,4.14,-1.62,50.9
BL171,5470.09,Fe I,4.45,-1.60,
BL171,5501.48,Fe I,0.96,-3.05,282.2
BL171,5506.79,Fe I,0.99,-2.79,
BL171,5539.29,Fe I,3.64,-2.59,57.3
BL171,5586.77,Fe I,3.37,-0.10,230.5
BL171,6120.26,Fe I,0.91,-5.94,94.5
BL171,6136.62,Fe I,2.45,-1.50,
BL171,6137.00,Fe I,2.20,-2.95,
BL171,6151.62,Fe I,2.18,-3.37,129.2
BL171,6157.75,Fe I,4.07,-1.26,109.4
BL171,6159.38,Fe I,4.61,-1.97,
BL171,6165.36,Fe I,4.14,-1.47,64.9
BL171,6173.34,Fe I,2.22,-2.85,153.4
BL171,6180.20,Fe I,2.73,-2.78,147.2
BL171,6187.99,Fe I,3.94,-1.58,68.8
BL171,6200.31,Fe I,2.61,-2.44,155.4
BL171,6213.43,Fe I,2.22,-2.66,201.0
BL171,6219.29,Fe I,2.20,-2.44,193.5
BL171,6226.74,Fe I,3.88,-2.20,54.7
BL171,6252.57,Fe I,2.40,-1.76,202.5
BL171,6265.13,Fe I,2.18,-2.55,188.1
BL171,6271.28,Fe I,3.32,-2.96,53.1
BL171,6297.80,Fe I,2.22,-2.74,
BL171,6301.50,Fe I,3.65,-0.72,
BL171,6307.85,Fe I,3.64,-3.27,
BL171,6322.69,Fe I,2.59,-2.43,169.9
BL171,6330.85,Fe I,4.73,-1.22,26.2
BL171,6335.33,Fe I,2.20,-2.23,209.6
BL171,6336.82,Fe I,3.69,-1.05,144.5
BL171,6344.15,Fe I,2.43,-2.92,169.7
BL171,6355.04,Fe I,2.84,-2.29,153.7
BL171,6380.75,Fe I,4.19,-1.50,68.7
BL171,6392.54,Fe I,2.28,-3.95,88.9
BL171,6393.61,Fe I,2.43,-1.63,251.5
BL171,6408.03,Fe I,3.69,-1.00,165.7
BL171,6419.96,Fe I,4.73,-0.24,112.2
BL171,6421.36,Fe I,2.28,-2.01,223.8
BL171,6430.86,Fe I,2.18,-1.95,265.1
BL171,6481.87,Fe I,2.27,-2.98,175.7
BL171,6498.94,Fe I,0.96,-4.69,196.6
BL171,6533.93,Fe I,4.55,-1.46,44.7
BL171,6556.81,Fe I,4.79,-1.72,
BL171,6569.22,Fe I,4.73,-0.42,107.7
BL171,6574.23,Fe I,0.99,-5.02,180.5
BL171,6593.88,Fe I,2.43,-2.39,219.0
BL171,6597.56,Fe I,4.79,-1.07,81.6
BL171,6608.03,Fe I,2.28,-3.94,106.8
BL171,6609.12,Fe I,2.56,-2.66,171.3
BL171,6627.54,Fe I,4.54,-1.68,32.3
BL171,6633.76,Fe I,4.56,-0.82,98.3
BL171,6646.93,Fe I,2.60,-3.99,61.4
BL171,6653.85,Fe I,4.15,-2.52,34.8
BL171,5414.08,Fe II,3.22,-3.61,36.1
BL171,5425.25,Fe II,3.20,-3.36,56.9
BL171,6149.25,Fe II,3.89,-2.72,
BL171,6432.68,Fe II,2.89,-3.71,51.1
BL171,6456.39,Fe II,3.90,-2.08,99.5
BL171,5578.73,Ni I,1.68,-2.67,128.4
BL171,5587.87,Ni I,1.93,-2.37,154.0
BL171,5589.37,Ni I,3.90,-1.15,31.0
BL171,5593.75,Ni I,3.90,-0.79,41.7
BL171,6128.97,Ni I,1.68,-3.39,84.1
BL171,6130.14,Ni I,4.27,-0.98,
BL171,6177.25,Ni I,1.83,-3.60,69.6
BL171,6186.72,Ni I,4.11,-0.90,24.0
BL171,6204.61,Ni I,4.09,-1.15,
BL171,6223.99,Ni I,4.10,-0.97,
BL171,6230.10,Ni I,4.11,-1.20,27.6
BL171,6322.17,Ni I,4.15,-1.21,20.6
BL171,6327.60,Ni I,1.68,-3.09,105.5
BL171,6378.26,Ni I,4.15,-0.82,38.4
BL171,6384.67,Ni I,4.15,-1.00,28.4
BL171,6482.80,Ni I,1.94,-2.85,101.4
BL171,6586.32,Ni I,1.95,-2.79,183.8
BL171,6598.61,Ni I,4.24,-0.93,34.6
BL171,6635.14,Ni I,4.42,-0.75,
BL171,5402.78,Y II,1.84,-0.51,28.8
BL171,6141.73,Ba II,0.70,-0.08,238.0
BL171,6496.91,Ba II,0.60,-0.38,221.7
BL171,6320.43,La II,0.17,-1.56,70.1
BL171,6390.46,La II,0.32,-1.40,63.4
BL171,5416.38,Nd II,0.86,-0.98,30.3
BL171,5431.54,Nd II,1.12,-0.47,45.2
BL171,5485.71,Nd II,1.26,-0.12,17.7
BL171,6645.13,Eu II,1.37,0.20,57.4
BL173,6154.23,Na I,2.10,-1.56,25.5
BL173,6160.75,Na I,2.10,-1.26,59.0
BL173,5528.41,Mg I,4.35,-0.36,225.0
BL173,6318.72,Mg I,5.11,-1.97,36.9
BL173,6319.24,Mg I,5.11,-2.21,25.5
BL173,6319.49,Mg I,5.11,-2.43,
BL173,6125.03,Si I,5.62,-1.57,
BL173,6142.48,Si I,5.62,-1.51,
BL173,6145.02,Si I,5.61,-1.37,
BL173,6155.14,Si I,5.62,-0.80,55.7
BL173,6237.33,Si I,5.61,-1.02,
BL173,6243.82,Si I,5.61,-1.27,
BL173,6122.23,Ca I,1.89,-0.32,258.7
BL173,6156.03,Ca I,2.52,-2.39,29.0
BL173,6161.30,Ca I,2.52,-1.27,143.1
BL173,6162.17,Ca I,1.90,-0.32,285.0
BL173,6166.44,Ca I,2.52,-1.14,132.9
BL173,6169.04,Ca I,2.52,-0.80,145.1
BL173,6169.56,Ca I,2.52,-0.48,156.9
BL173,6439.08,Ca I,2.52,0.39,232.7
BL173,6455.60,Ca I,2.52,-1.29,198.1
BL173,6471.67,Ca I,2.52,-0.76,
BL173,6493.79,Ca I,2.52,-0.32,193.7
BL173,6499.65,Ca I,2.52,-0.82,139.9
BL173,6508.84,Ca I,2.52,-2.41,20.6
BL173,5490.16,Ti I,1.46,-0.93,130.2
BL173,5503.90,Ti I,2.58,-0.19,76.5
BL173,6126.22,Ti I,1.07,-1.42,152.3
BL173,6220.50,Ti I,2.68,-0.14,72.4
BL173,6258.10,Ti I,1.44,-0.35,207.7
BL173,6303.77,Ti I,1.44,-1.57,105.4
BL173,6312.24,Ti I,1.46,-1.55,88.5
BL173,6336.10,Ti I,1.44,-1.74,100.7
BL173,6508.12,Ti I,1.43,-2.05,59.6
BL173,6556.08,Ti I,1.46,-1.07,
BL173,6599.13,Ti I,0.90,-2.09,178.2
BL173,6666.53,Ti I,1.46,-1.62,22.5
BL173,5418.77,Ti II,1.58,-2.11,113.1
BL173,6219.94,Ti II,2.06,-2.82,29.5
BL173,6559.58,Ti II,2.05,-2.02,
BL173,6606.95,Ti II,2.06,-2.79,49.3
BL173,6680.13,Ti II,3.09,-1.86,46.0
BL173,6330.09,Cr I,0.94,-2.92,142.5
BL173,5369.96,Fe I,4.37,0.54,143.9
BL173,5383.37,Fe I,4.31,0.50,169.9
BL173,5386.34,Fe I,4.16,-1.74,56.4
BL173,5393.17,Fe I,3.24,-0.92,251.7
BL173,5395.22,Fe I,4.45,-1.73,24.3
BL173,5405.79,Fe I,0.99,-1.85,
BL173,5415.19,Fe I,4.39,0.51,191.2
BL173,5417.04,Fe I,4.42,-1.42,57.7
BL173,5434.53,Fe I,1.01,-2.12,
BL173,5436.30,Fe I,4.39,-1.35,
BL173,5464.29,Fe I,4.14,-1.62,60.2
BL173,5470.09,Fe I,4.45,-1.60,40.6
BL173,5501.48,Fe I,0.96,-3.05,272.6
BL173,5506.79,Fe I,0.99,-2.79,
BL173,5539.29,Fe I,3.64,-2.59,85.4
BL173,5586.77,Fe I,3.37,-0.10,256.1
BL173,6120.26,Fe I,0.91,-5.94,82.0
BL173,6136.62,Fe I,2.45,-1.50,
BL173,6137.00,Fe I,2.20,-2.95,
BL173,6151.62,Fe I,2.18,-3.37,143.7
BL173,6157.75,Fe I,4.07,-1.26,112.1
BL173,6159.38,Fe I,4.61,-1.97,20.8
BL173,6165.36,Fe I,4.14,-1.47,69.3
BL173,6173.34,Fe I,2.22,-2.85,165.3
BL173,6180.20,Fe I,2.73,-2.78,144.3
BL173,6187.99,Fe I,3.94,-1.58,82.8
BL173,6200.31,Fe I,2.61,-2.44,157.8
BL173,6213.43,Fe I,2.22,-2.66,191.1
BL173,6219.29,Fe I,2.20,-2.44,211.4
BL173,6226.74,Fe I,3.88,-2.20,45.7
BL173,6252.57,Fe I,2.40,-1.76,209.8
BL173,6265.13,Fe I,2.18,-2.55,170.4
BL173,6271.28,Fe I,3.32,-2.96,72.0
BL173,6297.80,Fe I,2.22,-2.74,
BL173,6301.50,Fe I,3.65,-0.72,
BL173,6307.85,Fe I,3.64,-3.27,33.5
BL173,6322.69,Fe I,2.59,-2.43,171.5
BL173,6330.85,Fe I,4.73,-1.22,38.3
BL173,6335.33,Fe I,2.20,-2.23,229.7
BL173,6336.82,Fe I,3.69,-1.05,164.3
BL173,6344.15,Fe I,2.43,-2.92,188.9
BL173,6355.04,Fe I,2.84,-2.29,165.2
BL173,6380.75,Fe I,4.19,-1.50,96.5
BL173,6392.54,Fe I,2.28,-3.95,116.1
BL173,6393.61,Fe I,2.43,-1.63,249.0
BL173,6408.03,Fe I,3.69,-1.00,152.3
BL173,6419.96,Fe I,4.73,-0.24,120.5
BL173,6421.36,Fe I,2.28,-2.01,255.2
BL173,6430.86,Fe I,2.18,-1.95,282.6
BL173,6481.87,Fe I,2.27,-2.98,161.7
BL173,6498.94,Fe I,0.96,-4.69,196.1
BL173,6533.93,Fe I,4.55,-1.46,50.9
BL173,6556.81,Fe I,4.79,-1.72,
BL173,6569.22,Fe I,4.73,-0.42,106.7
BL173,6574.23,Fe I,0.99,-5.02,
BL173,6593.88,Fe I,2.43,-2.39,224.9
BL173,6597.56,Fe I,4.79,-1.07,65.7
BL173,6608.03,Fe I,2.28,-3.94,106.3
BL173,6609.12,Fe I,2.56,-2.66,184.7
BL173,6627.54,Fe I,4.54,-1.68,29.9
BL173,6633.76,Fe I,4.56,-0.82,122.9
BL173,6646.93,Fe I,2.60,-3.99,67.3
BL173,6653.85,Fe I,4.15,-2.52,29.7
BL173,5414.08,Fe II,3.22,-3.61,27.0
BL173,5425.25,Fe II,3.20,-3.36,34.6
BL173,6149.25,Fe II,3.89,-2.72,25.8
BL173,6432.68,Fe II,2.89,-3.71,48.7
BL173,6456.39,Fe II,3.90,-2.08,67.9
BL173,5578.73,Ni I,1.68,-2.67,156.1
BL173,5587.87,Ni I,1.93,-2.37,169.1
BL173,5589.37,Ni I,3.90,-1.15,36.2
BL173,5593.75,Ni I,3.90,-0.79,54.7
BL173,6128.97,Ni I,1.68,-3.39,83.6
BL173,6130.14,Ni I,4.27,-0.98,
BL173,6177.25,Ni I,1.83,-3.60,55.4
BL173,6186.72,Ni I,4.11,-0.90,33.1
BL173,6204.61,Ni I,4.09,-1.15,25.7
BL173,6223.99,Ni I,4.10,-0.97,33.9
BL173,6230.10,Ni I,4.11,-1.20,29.1
BL173,6322.17,Ni I,4.15,-1.21,46.5
BL173,6327.60,Ni I,1.68,-3.09,130.8
BL173,6378.26,Ni I,4.15,-0.82,
BL173,6384.67,Ni I,4.15,-1.00,
BL173,6482.80,Ni I,1.94,-2.85,113.7
BL173,6586.32,Ni I,1.95,-2.79,192.6
BL173,6598.61,Ni I,4.24,-0.93,
BL173,6635.14,Ni I,4.42,-0.75,
BL173,5402.78,Y II,1.84,-0.51,35.0
BL173,6141.73,Ba II,0.70,-0.08,254.3
BL173,6496.91,Ba II,0.60,-0.38,265.0
BL173,6320.43,La II,0.17,-1.56,90.0
BL173,6390.46,La II,0.32,-1.40,84.2
BL173,5416.38,Nd II,0.86,-0.98,28.6
BL173,5431.54,Nd II,1.12,-0.47,77.4
BL173,5485.71,Nd II,1.26,-0.12,30.8
BL173,6645.13,Eu II,1.37,0.20,61.5
BL180,6154.23,Na I,2.10,-1.56,19.3
BL180,6160.75,Na I,2.10,-1.26,45.5
BL180,5528.41,Mg I,4.35,-0.36,209.3
BL180,6318.72,Mg I,5.11,-1.97,33.1
BL180,6319.24,Mg I,5.11,-2.21,
BL180,6319.49,Mg I,5.11,-2.43,
BL180,6125.03,Si I,5.62,-1.57,
BL180,6142.48,Si I,5.62,-1.51,
BL180,6145.02,Si I,5.61,-1.37,
BL180,6155.14,Si I,5.62,-0.80,54.0
BL180,6237.33,Si I,5.61,-1.02,31.4
BL180,6243.82,Si I,5.61,-1.27,
BL180,6122.23,Ca I,1.89,-0.32,210.9
BL180,6156.03,Ca I,2.52,-2.39,30.0
BL180,6161.30,Ca I,2.52,-1.27,128.1
BL180,6162.17,Ca I,1.90,-0.32,256.5
BL180,6166.44,Ca I,2.52,-1.14,108.8
BL180,6169.04,Ca I,2.52,-0.80,101.7
BL180,6169.56,Ca I,2.52,-0.48,127.1
BL180,6439.08,Ca I,2.52,0.39,
BL180,6455.60,Ca I,2.52,-1.29,
BL180,6471.67,Ca I,2.52,-0.76,
BL180,6493.79,Ca I,2.52,-0.32,185.8
BL180,6499.65,Ca I,2.52,-0.82,132.3
BL180,6508.84,Ca I,2.52,-2.41,24.7
BL180,5490.16,Ti I,1.46,-0.93,84.2
BL180,5503.90,Ti I,2.58,-0.19,45.1
BL180,6126.22,Ti I,1.07,-1.42,124.4
BL180,6220.50,Ti I,2.68,-0.14,
BL180,6258.10,Ti I,1.44,-0.35,149.3
BL180,6303.77,Ti I,1.44,-1.57,78.6
BL180,6312.24,Ti I,1.46,-1.55,
BL180,6336.10,Ti I,1.44,-1.74,54.6
BL180,6508.12,Ti I,1.43,-2.05,33.9
BL180,6556.08,Ti I,1.46,-1.07,126.7
BL180,6599.13,Ti I,0.90,-2.09,
BL180,6666.53,Ti I,1.46,-1.62,24.3
BL180,5418.77,Ti II,1.58,-2.11,89.6
BL180,6219.94,Ti II,2.06,-2.82,
BL180,6559.58,Ti II,2.05,-2.02,66.8
BL180,6606.95,Ti II,2.06,-2.79,62.8
BL180,6680.13,Ti II,3.09,-1.86,27.6
BL180,6330.09,Cr I,0.94,-2.92,120.8
BL180,5369.96,Fe I,4.37,0.54,155.9
BL180,5383.37,Fe I,4.31,0.50,150.5
BL180,5386.34,Fe I,4.16,-1.74,54.0
BL180,5393.17,Fe I,3.24,-0.92,193.1
BL180,5395.22,Fe I,4.45,-1.73,
BL180,5405.79,Fe I,0.99,-1.85,
BL180,5415.19,Fe I,4.39,0.51,137.7
BL180,5417.04,Fe I,4.42,-1.42,
BL180,5434.53,Fe I,1.01,-2.12,
BL180,5436.30,Fe I,4.39,-1.35,
BL180,5464.29,Fe I,4.14,-1.62,72.8
BL180,5470.09,Fe I,4.45,-1.60,38.9
BL180,5501.48,Fe I,0.96,-3.05,232.1
BL180,5506.79,Fe I,0.99,-2.79,290.0
BL180,5539.29,Fe I,3.64,-2.59,43.4
BL180,5586.77,Fe I,3.37,-0.10,168.4
BL180,6120.26,Fe I,0.91,-5.94,63.8
BL180,6136.62,Fe I,2.45,-1.50,
BL180,6137.00,Fe I,2.20,-2.95,
BL180,6151.62,Fe I,2.18,-3.37,122.6
BL180,6157.75,Fe I,4.07,-1.26,141.1
BL180,6159.38,Fe I,4.61,-1.97,
BL180,6165.36,Fe I,4.14,-1.47,66.4
BL180,6173.34,Fe I,2.22,-2.85,160.6
BL180,6180.20,Fe I,2.73,-2.78,74.0
BL180,6187.99,Fe I,3.94,-1.58,73.2
BL180,6200.31,Fe I,2.61,-2.44,147.7
BL180,6213.43,Fe I,2.22,-2.66,187.4
BL180,6219.29,Fe I,2.20,-2.44,192.1
BL180,6226.74,Fe I,3.88,-2.20,58.4
BL180,6252.57,Fe I,2.40,-1.76,198.5
BL180,6265.13,Fe I,2.18,-2.55,173.1
BL180,6271.28,Fe I,3.32,-2.96,61.2
BL180,6297.80,Fe I,2.22,-2.74,
BL180,6301.50,Fe I,3.65,-0.72,
BL180,6307.85,Fe I,3.64,-3.27,
BL180,6322.69,Fe I,2.59,-2.43,137.3
BL180,6330.85,Fe I,4.73,-1.22,35.7
BL180,6335.33,Fe I,2.20,-2.23,201.3
BL180,6336.82,Fe I,3.69,-1.05,144.8
BL180,6344.15,Fe I,2.43,-2.92,175.8
BL180,6355.04,Fe I,2.84,-2.29,165.5
BL180,6380.75,Fe I,4.19,-1.50,72.3
BL180,6392.54,Fe I,2.28,-3.95,75.4
BL180,6393.61,Fe I,2.43,-1.63,236.4
BL180,6408.03,Fe I,3.69,-1.00,
BL180,6419.96,Fe I,4.73,-0.24,
BL180,6421.36,Fe I,2.28,-2.01,
BL180,6430.86,Fe I,2.18,-1.95,
BL180,6481.87,Fe I,2.27,-2.98,172.7
BL180,6498.94,Fe I,0.96,-4.69,188.4
BL180,6533.93,Fe I,4.55,-1.46,
BL180,6556.81,Fe I,4.79,-1.72,15.1
BL180,6569.22,Fe I,4.73,-0.42,117.5
BL180,6574.23,Fe I,0.99,-5.02,
BL180,6593.88,Fe I,2.43,-2.39,
BL180,6597.56,Fe I,4.79,-1.07,
BL180,6608.03,Fe I,2.28,-3.94,123.3
BL180,6609.12,Fe I,2.56,-2.66,184.2
BL180,6627.54,Fe I,4.54,-1.68,60.6
BL180,6633.76,Fe I,4.56,-0.82,133.9
BL180,6646.93,Fe I,2.60,-3.99,
BL180,6653.85,Fe I,4.15,-2.52,36.2
BL180,5414.08,Fe II,3.22,-3.61,
BL180,5425.25,Fe II,3.20,-3.36,53.4
BL180,6149.25,Fe II,3.89,-2.72,
BL180,6432.68,Fe II,2.89,-3.71,
BL180,6456.39,Fe II,3.90,-2.08,
BL180,5578.73,Ni I,1.68,-2.67,130.1
BL180,5587.87,Ni I,1.93,-2.37,146.5
BL180,5589.37,Ni I,3.90,-1.15,25.2
BL180,5593.75,Ni I,3.90,-0.79,34.6
BL180,6128.97,Ni I,1.68,-3.39,79.3
BL180,6130.14,Ni I,4.27,-0.98,
BL180,6177.25,Ni I,1.83,-3.60,44.1
BL180,6186.72,Ni I,4.11,-0.90,23.7
BL180,6204.61,Ni I,4.09,-1.15,
BL180,6223.99,Ni I,4.10,-0.97,18.6
BL180,6230.10,Ni I,4.11,-1.20,37.6
BL180,6322.17,Ni I,4.15,-1.21,
BL180,6327.60,Ni I,1.68,-3.09,109.1
BL180,6378.26,Ni I,4.15,-0.82,32.6
BL180,6384.67,Ni I,4.15,-1.00,
BL180,6482.80,Ni I,1.94,-2.85,104.0
BL180,6586.32,Ni I,1.95,-2.79,
BL180,6598.61,Ni I,4.24,-0.93,
BL180,6635.14,Ni I,4.42,-0.75,25.1
BL180,5402.78,Y II,1.84,-0.51,58.2
BL180,6141.73,Ba II,0.70,-0.08,
BL180,6496.91,Ba II,0.60,-0.38,290.5
BL180,6320.43,La II,0.17,-1.56,108.7
BL180,6390.46,La II,0.32,-1.40,93.7
BL180,5416.38,Nd II,0.86,-0.98,
BL180,5431.54,Nd II,1.12,-0.47,66.9
BL180,5485.71,Nd II,1.26,-0.12,61.9
BL180,6645.13,Eu II,1.37,0.20,73.6
BL185,6154.23,Na I,2.10,-1.56,49.6
BL185,6160.75,Na I,2.10,-1.26,54.0
BL185,5528.41,Mg I,4.35,-0.36,228.0
BL185,6318.72,Mg I,5.11,-1.97,47.8
BL185,6319.24,Mg I,5.11,-2.21,25.5
BL185,6319.49,Mg I,5.11,-2.43,
BL185,6125.03,Si I,5.62,-1.57,
BL185,6142.48,Si I,5.62,-1.51,18.4
BL185,6145.02,Si I,5.61,-1.37,22.4
BL185,6155.14,Si I,5.62,-0.80,53.8
BL185,6237.33,Si I,5.61,-1.02,
BL185,6243.82,Si I,5.61,-1.27,43.3
BL185,6122.23,Ca I,1.89,-0.32,254.2
BL185,6156.03,Ca I,2.52,-2.39,44.3
BL185,6161.30,Ca I,2.52,-1.27,146.0
BL185,6162.17,Ca I,1.90,-0.32,294.3
BL185,6166.44,Ca I,2.52,-1.14,132.6
BL185,6169.04,Ca I,2.52,-0.80,154.0
BL185,6169.56,Ca I,2.52,-0.48,165.2
BL185,6439.08,Ca I,2.52,0.39,236.3
BL185,6455.60,Ca I,2.52,-1.29,171.9
BL185,6471.67,Ca I,2.52,-0.76,
BL185,6493.79,Ca I,2.52,-0.32,182.5
BL185,6499.65,Ca I,2.52,-0.82,142.3
BL185,6508.84,Ca I,2.52,-2.41,45.6
BL185,5490.16,Ti I,1.46,-0.93,114.5
BL185,5503.90,Ti I,2.58,-0.19,73.1
BL185,6126.22,Ti I,1.07,-1.42,149.9
BL185,6220.50,Ti I,2.68,-0.14,90.4
BL185,6258.10,Ti I,1.44,-0.35,197.1
BL185,6303.77,Ti I,1.44,-1.57,105.8
BL185,6312.24,Ti I,1.46,-1.55,87.9
BL185,6336.10,Ti I,1.44,-1.74,97.4
BL185,6508.12,Ti I,1.43,-2.05,64.9
BL185,6556.08,Ti I,1.46,-1.07,
BL185,6599.13,Ti I,0.90,-2.09,154.9
BL185,6666.53,Ti I,1.46,-1.62,42.7
BL185,5418.77,Ti II,1.58,-2.11,101.4
BL185,6219.94,Ti II,2.06,-2.82,31.7
BL185,6559.58,Ti II,2.05,-2.02,
BL185,6606.95,Ti II,2.06,-2.79,41.2
BL185,6680.13,Ti II,3.09,-1.86,18.9
BL185,6330.09,Cr I,0.94,-2.92,158.1
BL185,5369.96,Fe I,4.37,0.54,
BL185,5383.37,Fe I,4.31,0.50,163.7
BL185,5386.34,Fe I,4.16,-1.74,67.3
BL185,5393.17,Fe I,3.24,-0.92,218.9
BL185,5395.22,Fe I,4.45,-1.73,26.4
BL185,5405.79,Fe I,0.99,-1.85,
BL185,5415.19,Fe I,4.39,0.51,163.0
BL185,5417.04,Fe I,4.42,-1.42,53.1
BL185,5434.53,Fe I,1.01,-2.12,
BL185,5436.30,Fe I,4.39,-1.35,
BL185,5464.29,Fe I,4.14,-1.62,67.2
BL185,5470.09,Fe I,4.45,-1.60,32.0
BL185,5501.48,Fe I,0.96,-3.05,255.2
BL185,5506.79,Fe I,0.99,-2.79,
BL185,5539.29,Fe I,3.64,-2.59,75.9
BL185,5586.77,Fe I,3.37,-0.10,232.4
BL185,6120.26,Fe I,0.91,-5.94,83.3
BL185,6136.62,Fe I,2.45,-1.50,
BL185,6137.00,Fe I,2.20,-2.95,
BL185,6151.62,Fe I,2.18,-3.37,144.0
BL185,6157.75,Fe I,4.07,-1.26,118.0
BL185,6159.38,Fe I,4.61,-1.97,38.7
BL185,6165.36,Fe I,4.14,-1.47,87.0
BL185,6173.34,Fe I,2.22,-2.85,162.6
BL185,6180.20,Fe I,2.73,-2.78,126.0
BL185,6187.99,Fe I,3.94,-1.58,81.0
BL185,6200.31,Fe I,2.61,-2.44,151.6
BL185,6213.43,Fe I,2.22,-2.66,203.5
BL185,6219.29,Fe I,2.20,-2.44,223.9
BL185,6226.74,Fe I,3.88,-2.20,60.0
BL185,6252.57,Fe I,2.40,-1.76,199.5
BL185,6265.13,Fe I,2.18,-2.55,185.7
BL185,6271.28,Fe I,3.32,-2.96,62.3
BL185,6297.80,Fe I,2.22,-2.74,
BL185,6301.50,Fe I,3.65,-0.72,
BL185,6307.85,Fe I,3.64,-3.27,
BL185,6322.69,Fe I,2.59,-2.43,162.4
BL185,6330.85,Fe I,4.73,-1.22,43.1
BL185,6335.33,Fe I,2.20,-2.23,223.0
BL185,6336.82,Fe I,3.69,-1.05,144.1
BL185,6344.15,Fe I,2.43,-2.92,198.2
BL185,6355.04,Fe I,2.84,-2.29,174.2
BL185,6380.75,Fe I,4.19,-1.50,99.7
BL185,6392.54,Fe I,2.28,-3.95,93.4
BL185,6393.61,Fe I,2.43,-1.63,258.3
BL185,6408.03,Fe I,3.69,-1.00,169.4
BL185,6419.96,Fe I,4.73,-0.24,113.2
BL185,6421.36,Fe I,2.28,-2.01,232.8
BL185,6430.86,Fe I,2.18,-1.95,261.4
BL185,6481.87,Fe I,2.27,-2.98,185.0
BL185,6498.94,Fe I,0.96,-4.69,207.3
BL185,6533.93,Fe I,4.55,-1.46,47.6
BL185,6556.81,Fe I,4.79,-1.72,
BL185,6569.22,Fe I,4.73,-0.42,126.6
BL185,6574.23,Fe I,0.99,-5.02,187.1
BL185,6593.88,Fe I,2.43,-2.39,208.3
BL185,6597.56,Fe I,4.79,-1.07,57.5
BL185,6608.03,Fe I,2.28,-3.94,99.0
BL185,6609.12,Fe I,2.56,-2.66,161.9
BL185,6627.54,Fe I,4.54,-1.68,
BL185,6633.76,Fe I,4.56,-0.82,121.4
BL185,6646.93,Fe I,2.60,-3.99,64.6
BL185,6653.85,Fe I,4.15,-2.52,32.1
BL185,5414.08,Fe II,3.22,-3.61,
BL185,5425.25,Fe II,3.20,-3.36,44.7
BL185,6149.25,Fe II,3.89,-2.72,42.8
BL185,6432.68,Fe II,2.89,-3.71,54.0
BL185,6456.39,Fe II,3.90,-2.08,43.3
BL185,5578.73,Ni I,1.68,-2.67,150.4
BL185,5587.87,Ni I,1.93,-2.37,176.9
BL185,5589.37,Ni I,3.90,-1.15,45.0
BL185,5593.75,Ni I,3.90,-0.79,40.8
BL185,6128.97,Ni I,1.68,-3.39,95.2
BL185,6130.14,Ni I,4.27,-0.98,
BL185,6177.25,Ni I,1.83,-3.60,64.2
BL185,6186.72,Ni I,4.11,-0.90,32.2
BL185,6204.61,Ni I,4.09,-1.15,16.3
BL185,6223.99,Ni I,4.10,-0.97,41.4
BL185,6230.10,Ni I,4.11,-1.20,47.3
BL185,6322.17,Ni I,4.15,-1.21,26.7
BL185,6327.60,Ni I,1.68,-3.09,123.6
BL185,6378.26,Ni I,4.15,-0.82,23.7
BL185,6384.67,Ni I,4.15,-1.00,42.2
BL185,6482.80,Ni I,1.94,-2.85,113.9
BL185,6586.32,Ni I,1.95,-2.79,176.2
BL185,6598.61,Ni I,4.24,-0.93,
BL185,6635.14,Ni I,4.42,-0.75,
BL185,5402.78,Y II,1.84,-0.51,47.6
BL185,6141.73,Ba II,0.70,-0.08,271.5
BL185,6496.91,Ba II,0.60,-0.38,279.9
BL185,6320.43,La II,0.17,-1.56,111.8
BL185,6390.46,La II,0.32,-1.40,81.7
BL185,5416.38,Nd II,0.86,-0.98,
BL185,5431.54,Nd II,1.12,-0.47,68.0
BL185,5485.71,Nd II,1.26,-0.12,51.3
BL185,6645.13,Eu II,1.37,0.20,69.8
BL190,6154.23,Na I,2.10,-1.56,
BL190,6160.75,Na I,2.10,-1.26,
BL190,5528.41,Mg I,4.35,-0.36,209.7
BL190,6318.72,Mg I,5.11,-1.97,29.6
BL190,6319.24,Mg I,5.11,-2.21,
BL190,6319.49,Mg I,5.11,-2.43,
BL190,6125.03,Si I,5.62,-1.57,
BL190,6142.48,Si I,5.62,-1.51,
BL190,6145.02,Si I,5.61,-1.37,
BL190,6155.14,Si I,5.62,-0.80,35.9
BL190,6237.33,Si I,5.61,-1.02,15.2
BL190,6243.82,Si I,5.61,-1.27,
BL190,6122.23,Ca I,1.89,-0.32,249.5
BL190,6156.03,Ca I,2.52,-2.39,20.5
BL190,6161.30,Ca I,2.52,-1.27,122.7
BL190,6162.17,Ca I,1.90,-0.32,254.4
BL190,6166.44,Ca I,2.52,-1.14,134.0
BL190,6169.04,Ca I,2.52,-0.80,145.7
BL190,6169.56,Ca I,2.52,-0.48,155.1
BL190,6439.08,Ca I,2.52,0.39,246.8
BL190,6455.60,Ca I,2.52,-1.29,166.4
BL190,6471.67,Ca I,2.52,-0.76,
BL190,6493.79,Ca I,2.52,-0.32,192.0
BL190,6499.65,Ca I,2.52,-0.82,130.2
BL190,6508.84,Ca I,2.52,-2.41,25.6
BL190,5490.16,Ti I,1.46,-0.93,118.2
BL190,5503.90,Ti I,2.58,-0.19,68.1
