JINA_ID ,Reference     ,Name ,Simbad_Identifier ,Loc ,RA_hms  ,DEC_dms         ,RA_deg    ,DEC_deg   ,Fe/H  ,Teff ,logg ,Vmic ,Li ,Be ,C ,N ,O ,F ,Na ,Mg   ,Al ,Si ,P ,S ,K ,Ca ,Sc    ,Ti   ,V ,Cr   ,Mn   ,Fe ,Co ,Ni   ,Cu ,Zn   ,Ga ,Ge ,As ,Se ,Rb ,Sr    ,Y ,Zr ,Nb ,Mo ,Ru ,Rh ,Pd ,Ag ,Cd ,Sn ,Te ,Ba    ,La ,Ce ,Pr ,Nd ,Sm ,Eu    ,Gd ,Tb ,Dy ,Ho ,Er ,Tm ,Yb ,Lu ,Hf ,W ,Os ,Ir ,Pt ,Au ,Hg ,Pb ,Bi ,Th ,U ,CaII ,TiII ,VII ,CrII ,MnII ,FeII ,Added_by
   6552 ,Reichert+2020 ,     ,                  ,    ,00:25.3 ,-33:50:50.67600 , 15.10543 ,-33.84741 ,-0.69 ,4154 ,0.53 ,     ,   ,   ,  ,  ,  ,  ,   ,6.62 ,   ,   ,  ,  ,  ,   ,1.69  ,4.04 ,  ,4.96 ,4.54 ,   ,   ,5.31 ,   ,2.95 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.2   ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6353 ,Reichert+2020 ,[Scl] 2MASS J00593500-3350557    ,2MASS J00593500-3350557    ,    ,59:35.0 ,-33:50:55.93200 , 14.89593 ,-33.84887 ,-1.36 ,4699 ,1.34 ,     ,   ,   ,  ,  ,  ,  ,   ,6.59 ,   ,   ,  ,  ,  ,   ,      ,     ,  ,4    ,     ,   ,   ,4.89 ,   ,3.64 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.68  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6529 ,Reichert+2020 ,     ,                  ,    ,41:30.0 ,-33:55:40.00800 , 40.375   ,-33.92778 ,-3.39 ,4318 ,0.71 ,     ,   ,   ,  ,  ,  ,  ,   ,4.76 ,   ,   ,  ,  ,  ,   ,-0.48 ,1.89 ,  ,     ,     ,   ,   ,2.46 ,   ,1.66 ,   ,   ,   ,   ,   ,-0.05 ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-1.91 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6641 ,Reichert+2020 ,     ,                  ,    ,00:01.1 ,-33:59:21.37200 , 15.00477 ,-33.98927 ,-4.18 ,4609 ,1.44 ,     ,   ,   ,  ,  ,  ,  ,   ,3.76 ,   ,   ,  ,  ,  ,   ,      ,     ,  ,     ,     ,   ,   ,2.22 ,   ,     ,   ,   ,   ,   ,   ,-2.15 ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6517 ,Reichert+2020 ,     ,                  ,    ,00:05.0 ,-34:01:16.60800 , 15.02093 ,-34.02128 ,-3.13 ,4492 ,1.27 ,     ,   ,   ,  ,  ,  ,  ,   ,4.9  ,   ,   ,  ,  ,  ,   ,0.21  ,2.12 ,  ,2.03 ,     ,   ,   ,3.21 ,   ,1.76 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6616 ,Reichert+2020 ,     ,                  ,    ,39:22.2 ,-34:19:40.72800 , 39.84243 ,-34.32798 ,-1.45 ,4422 ,0.76 ,     ,   ,   ,  ,  ,  ,  ,   ,6.13 ,   ,   ,  ,  ,  ,   ,1.15  ,3.27 ,  ,4.41 ,3.59 ,   ,   ,4.81 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.22  ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6627 ,Reichert+2020 ,     ,                  ,    ,39:51.4 ,-34:21:21.09600 , 39.96437 ,-34.35586 ,-0.68 ,4189 ,0.67 ,     ,   ,   ,  ,  ,  ,  ,   ,6.44 ,   ,   ,  ,  ,  ,   ,1.99  ,4.44 ,  ,4.9  ,4.46 ,   ,   ,5.23 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.34  ,   ,   ,   ,   ,   ,-0.15 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6645 ,Reichert+2020 ,     ,                  ,    ,39:14.4 ,-34:22:41.98800 , 39.80986 ,-34.37833 ,-0.73 ,4088 ,0.52 ,     ,   ,   ,  ,  ,  ,  ,   ,6.53 ,   ,   ,  ,  ,  ,   ,2     ,3.79 ,  ,5.18 ,4.48 ,   ,   ,5.14 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.07  ,   ,   ,   ,   ,   ,-0.04 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6574 ,Reichert+2020 ,     ,                  ,    ,39:14.6 ,-34:23:21.01200 , 39.81079 ,-34.38917 ,-0.73 ,4103 ,0.55 ,     ,   ,   ,  ,  ,  ,  ,   ,6.74 ,   ,   ,  ,  ,  ,   ,1.95  ,3.96 ,  ,     ,4.28 ,   ,   ,5.44 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.52  ,   ,   ,   ,   ,   ,0.2   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6514 ,Reichert+2020 ,     ,                  ,    ,40:07.5 ,-34:23:31.99200 , 40.03143 ,-34.39222 ,-0.97 ,4243 ,0.67 ,     ,   ,   ,  ,  ,  ,  ,   ,6.46 ,   ,   ,  ,  ,  ,   ,1.75  ,3.66 ,  ,5.59 ,3.92 ,   ,   ,4.79 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.79  ,   ,   ,   ,   ,   ,-0.59 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6621 ,Reichert+2020 ,     ,                  ,    ,39:31.5 ,-34:23:5.38800  , 39.88134 ,-34.38483 ,-0.83 ,4109 ,0.6  ,     ,   ,   ,  ,  ,  ,  ,   ,6.62 ,   ,   ,  ,  ,  ,   ,1.81  ,3.96 ,  ,4.7  ,4.14 ,   ,   ,5.13 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.25  ,   ,   ,   ,   ,   ,-0.08 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6650 ,Reichert+2020 ,     ,                  ,    ,39:04.1 ,-34:23:53.12400 , 39.76707 ,-34.39809 ,-0.65 ,4167 ,0.61 ,     ,   ,   ,  ,  ,  ,  ,   ,6.85 ,   ,   ,  ,  ,  ,   ,2.02  ,3.78 ,  ,4.94 ,4.3  ,   ,   ,5.24 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.55  ,   ,   ,   ,   ,   ,0.44  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6504 ,Reichert+2020 ,     ,                  ,    ,40:20.5 ,-34:24:0.36000  , 40.08529 ,-34.4001  ,-0.72 ,4010 ,0.45 ,     ,   ,   ,  ,  ,  ,  ,   ,6.7  ,   ,   ,  ,  ,  ,   ,1.94  ,4.12 ,  ,4.87 ,4.11 ,   ,   ,5.34 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.78  ,   ,   ,   ,   ,   ,0.19  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6629 ,Reichert+2020 ,     ,                  ,    ,39:56.0 ,-34:24:10.62000 , 39.98349 ,-34.40295 ,-0.51 ,4129 ,0.59 ,     ,   ,   ,  ,  ,  ,  ,   ,6.59 ,   ,   ,  ,  ,  ,   ,1.82  ,4.1  ,  ,4.97 ,4.25 ,   ,   ,5.36 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.65  ,   ,   ,   ,   ,   ,-0.35 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6573 ,Reichert+2020 ,     ,                  ,    ,38:56.0 ,-34:24:44.78400 , 39.73333 ,-34.41244 ,-0.94 ,4197 ,0.65 ,     ,   ,   ,  ,  ,  ,  ,   ,6.52 ,   ,   ,  ,  ,  ,   ,1.92  ,4.11 ,  ,     ,4.07 ,   ,   ,4.98 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.89  ,   ,   ,   ,   ,   ,-0.44 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6653 ,Reichert+2020 ,     ,                  ,    ,39:19.6 ,-34:24:49.60800 , 39.8318  ,-34.41378 ,-0.64 ,4033 ,0.52 ,     ,   ,   ,  ,  ,  ,  ,   ,6.8  ,   ,   ,  ,  ,  ,   ,1.98  ,4.55 ,  ,5.23 ,4.39 ,   ,   ,5.4  ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.66  ,   ,   ,   ,   ,   ,0.31  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6631 ,Reichert+2020 ,     ,                  ,    ,40:10.4 ,-34:25:17.65200 , 40.04351 ,-34.42157 ,-1.01 ,4091 ,0.56 ,     ,   ,   ,  ,  ,  ,  ,   ,6.55 ,   ,   ,  ,  ,  ,   ,1.77  ,3.48 ,  ,4.69 ,3.86 ,   ,   ,5.13 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.91  ,   ,   ,   ,   ,   ,-0.06 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6385 ,Reichert+2020 ,     ,                  ,    ,39:04.3 ,-34:25:19.16400 , 39.76809 ,-34.42199 ,-0.76 ,4325 ,0.7  ,     ,   ,   ,  ,  ,  ,  ,   ,6.69 ,   ,   ,  ,  ,  ,   ,2.01  ,3.55 ,  ,5.01 ,4.24 ,   ,   ,5.32 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.25  ,   ,   ,   ,   ,   ,0.05  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6381 ,Reichert+2020 ,     ,                  ,    ,38:55.6 ,-34:25:36.69600 , 39.73149 ,-34.42686 ,-2.65 ,4030 ,0.4  ,     ,   ,   ,  ,  ,  ,  ,   ,5.49 ,   ,   ,  ,  ,  ,   ,0.48  ,3.04 ,  ,2.6  ,     ,   ,   ,3.84 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,-0.23 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6572 ,Reichert+2020 ,     ,                  ,    ,38:43.0 ,-34:25:49.11600 , 39.679   ,-34.43031 ,-0.78 ,4108 ,0.53 ,     ,   ,   ,  ,  ,  ,  ,   ,6.79 ,   ,   ,  ,  ,  ,   ,1.98  ,3.91 ,  ,     ,4.12 ,   ,   ,5.13 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.01  ,   ,   ,   ,   ,   ,0.27  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6510 ,Reichert+2020 ,     ,                  ,    ,39:38.5 ,-34:26:10.75200 , 39.91022 ,-34.43632 ,-0.84 ,4131 ,0.62 ,     ,   ,   ,  ,  ,  ,  ,   ,6.89 ,   ,   ,  ,  ,  ,   ,1.93  ,4    ,  ,4.69 ,4.36 ,   ,   ,5.02 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.96  ,   ,   ,   ,   ,   ,0.02  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6505 ,Reichert+2020 ,     ,                  ,    ,40:24.3 ,-34:26:20.36400 , 40.10104 ,-34.43899 ,-0.96 ,4216 ,0.64 ,     ,   ,   ,  ,  ,  ,  ,   ,6.56 ,   ,   ,  ,  ,  ,   ,1.69  ,3.48 ,  ,4.46 ,3.84 ,   ,   ,5.11 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.7   ,   ,   ,   ,   ,   ,0.14  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6649 ,Reichert+2020 ,     ,                  ,    ,39:05.6 ,-34:26:31.05600 , 39.77353 ,-34.44196 ,-1.01 ,4266 ,0.74 ,     ,   ,   ,  ,  ,  ,  ,   ,6.6  ,   ,   ,  ,  ,  ,   ,1.86  ,3.9  ,  ,4.79 ,3.98 ,   ,   ,4.97 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.34  ,   ,   ,   ,   ,   ,-0.01 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6447 ,Reichert+2020 ,     ,                  ,    ,39:29.4 ,-34:26:35.91600 , 39.87234 ,-34.44331 ,-0.81 ,4031 ,0.49 ,     ,   ,   ,  ,  ,  ,  ,   ,6.69 ,   ,   ,  ,  ,  ,   ,1.91  ,4.38 ,  ,4.78 ,4.19 ,   ,   ,5.08 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.32  ,   ,   ,   ,   ,   ,0.08  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6503 ,Reichert+2020 ,     ,                  ,    ,39:50.7 ,-34:26:47.43600 , 39.9611  ,-34.44651 ,-0.73 ,4099 ,0.54 ,     ,   ,   ,  ,  ,  ,  ,   ,6.82 ,   ,   ,  ,  ,  ,   ,2.02  ,4.05 ,  ,5.03 ,4.27 ,   ,   ,5.21 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.99  ,   ,   ,   ,   ,   ,0.02  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6582 ,Reichert+2020 ,     ,                  ,    ,39:57.8 ,-34:26:48.80400 , 39.99083 ,-34.44689 ,-0.81 ,4133 ,0.62 ,     ,   ,   ,  ,  ,  ,  ,   ,6.29 ,   ,   ,  ,  ,  ,   ,1.61  ,4.03 ,  ,     ,3.92 ,   ,   ,4.94 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.98  ,   ,   ,   ,   ,   ,0.13  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6633 ,Reichert+2020 ,     ,                  ,    ,40:17.5 ,-34:26:6.57600  , 40.07305 ,-34.43516 ,-0.65 ,4250 ,0.57 ,     ,   ,   ,  ,  ,  ,  ,   ,6.82 ,   ,   ,  ,  ,  ,   ,1.55  ,3.83 ,  ,5.09 ,4.17 ,   ,   ,5.31 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.24  ,   ,   ,   ,   ,   ,0.13  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6634 ,Reichert+2020 ,     ,                  ,    ,40:17.9 ,-34:27:1.04400  , 40.07469 ,-34.45029 ,-0.67 ,4053 ,0.51 ,     ,   ,   ,  ,  ,  ,  ,   ,6.62 ,   ,   ,  ,  ,  ,   ,1.88  ,3.97 ,  ,5.11 ,4.29 ,   ,   ,5.54 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.8   ,   ,   ,   ,   ,   ,0.11  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6406 ,Reichert+2020 ,     ,                  ,    ,40:04.4 ,-34:27:11.59200 , 40.01839 ,-34.45322 ,-0.31 ,3980 ,0.38 ,     ,   ,   ,  ,  ,  ,  ,   ,6.69 ,   ,   ,  ,  ,  ,   ,1.9   ,4.48 ,  ,4.99 ,4.46 ,   ,   ,5.23 ,   ,3.25 ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.84  ,   ,   ,   ,   ,   ,0.24  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6509 ,Reichert+2020 ,     ,                  ,    ,39:01.8 ,-34:27:19.62000 , 39.75739 ,-34.45545 ,-0.72 ,4108 ,0.62 ,     ,   ,   ,  ,  ,  ,  ,   ,6.71 ,   ,   ,  ,  ,  ,   ,2.04  ,3.92 ,  ,4.75 ,4.27 ,   ,   ,5.15 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.26  ,   ,   ,   ,   ,   ,0.15  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6652 ,Reichert+2020 ,     ,                  ,    ,39:14.8 ,-34:27:30.34800 , 39.8117  ,-34.45843 ,-0.69 ,4138 ,0.62 ,     ,   ,   ,  ,  ,  ,  ,   ,6.46 ,   ,   ,  ,  ,  ,   ,1.75  ,4.26 ,  ,     ,4.46 ,   ,   ,5.01 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.64  ,   ,   ,   ,   ,   ,0.03  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6388 ,Reichert+2020 ,     ,                  ,    ,39:11.0 ,-34:28:34.78800 , 39.79591 ,-34.47633 ,-0.67 ,4270 ,0.72 ,     ,   ,   ,  ,  ,  ,  ,   ,6.62 ,   ,   ,  ,  ,  ,   ,1.6   ,4.16 ,  ,4.97 ,4.48 ,   ,   ,5.19 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.27  ,   ,   ,   ,   ,   ,-0.09 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6390 ,Reichert+2020 ,     ,                  ,    ,39:14.0 ,-34:28:36.40800 , 39.80827 ,-34.47678 ,-0.6  ,4167 ,0.65 ,     ,   ,   ,  ,  ,  ,  ,   ,6.66 ,   ,   ,  ,  ,  ,   ,1.9   ,4.07 ,  ,4.92 ,4.72 ,   ,   ,5.3  ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.36  ,   ,   ,   ,   ,   ,-0.04 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6525 ,Reichert+2020 ,     ,                  ,    ,39:50.8 ,-34:28:36.84000 , 39.96166 ,-34.4769  ,-0.49 ,4021 ,0.52 ,     ,   ,   ,  ,  ,  ,  ,   ,6.63 ,   ,   ,  ,  ,  ,   ,1.93  ,4.3  ,  ,4.99 ,4.46 ,   ,   ,5.34 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.71  ,   ,   ,   ,   ,   ,0.36  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6431 ,Reichert+2020 ,     ,                  ,    ,39:49.7 ,-34:28:50.62800 , 39.95709 ,-34.48073 ,-0.42 ,4080 ,0.6  ,     ,   ,   ,  ,  ,  ,  ,   ,7    ,   ,   ,  ,  ,  ,   ,1.78  ,3.93 ,  ,5.19 ,4.7  ,   ,   ,5.36 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.8   ,   ,   ,   ,   ,   ,0.43  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6446 ,Reichert+2020 ,     ,                  ,    ,40:06.2 ,-34:28:52.21200 , 40.02571 ,-34.48117 ,-0.74 ,4083 ,0.52 ,     ,   ,   ,  ,  ,  ,  ,   ,6.45 ,   ,   ,  ,  ,  ,   ,1.57  ,3.52 ,  ,4.85 ,4.25 ,   ,   ,5.17 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.1   ,   ,   ,   ,   ,   ,-0.15 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6576 ,Reichert+2020 ,     ,                  ,    ,38:41.8 ,-34:28:58.40400 , 39.674   ,-34.48289 ,-0.73 ,4165 ,0.64 ,     ,   ,   ,  ,  ,  ,  ,   ,6.71 ,   ,   ,  ,  ,  ,   ,1.97  ,4.14 ,  ,     ,4.31 ,   ,   ,5.25 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.41  ,   ,   ,   ,   ,   ,0.1   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6448 ,Reichert+2020 ,     ,                  ,    ,39:31.9 ,-34:29:20.14800 , 39.88284 ,-34.48893 ,-0.93 ,4088 ,0.58 ,     ,   ,   ,  ,  ,  ,  ,   ,6.55 ,   ,   ,  ,  ,  ,   ,1.45  ,3.83 ,  ,4.57 ,3.98 ,   ,   ,4.92 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.44  ,   ,   ,   ,   ,   ,0.04  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6632 ,Reichert+2020 ,     ,                  ,    ,40:16.8 ,-34:29:34.58400 , 40.06987 ,-34.49294 ,-0.71 ,4054 ,0.5  ,     ,   ,   ,  ,  ,  ,  ,   ,6.53 ,   ,   ,  ,  ,  ,   ,1.65  ,4    ,  ,4.84 ,4.07 ,   ,   ,5.25 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.21  ,   ,   ,   ,   ,   ,0.4   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6540 ,Reichert+2020 ,     ,                  ,    ,39:55.4 ,-34:29:54.88800 , 39.98086 ,-34.49858 ,-0.65 ,4143 ,0.61 ,     ,   ,   ,  ,  ,  ,  ,   ,6.76 ,   ,   ,  ,  ,  ,   ,1.65  ,4.02 ,  ,     ,4.25 ,   ,   ,5.18 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,1.1   ,   ,   ,   ,   ,   ,0.07  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
   6408 ,Reichert+2020 ,     ,                  ,    ,39:53.9 ,-34:29:56.54400 , 39.97445 ,-34.49904 ,-0.7  ,4116 ,0.51 ,     ,   ,   ,  ,  ,  ,  ,   ,6.67 ,   ,   ,  ,  ,  ,   ,1.65  ,4.36 ,  ,5.05 ,4.28 ,   ,   ,5.06 ,   ,     ,   ,   ,   ,   ,   ,      ,  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,0.83  ,   ,   ,   ,   ,   ,-0.12 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     ,Mohammad
